Day,"Ad name","Amount spent (USD)",Impressions,"Link clicks",Purchases,"Purchases conversion value","Purchase ROAS (return on ad spend)","CPC (cost per link click)","CTR (link click-through rate)","CPM (cost per 1,000 impressions)","Link (ad settings)","Reporting starts","Reporting ends"
2026-03-02,"Video | Site B | Austin  - 816341450512552",184.17,22358,225,,,,0.81853333,1.00635119,8.23731997,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-02,2026-03-02
2026-03-02,"Vid FB1 937590858387610",22.4,1788,19,,,,1.17894737,1.06263982,12.52796421,https://www.thelogox.com/pages/multitool,2026-03-02,2026-03-02
2026-03-02,"Video | Site B | Austin  - 711679707645394",49.83,6466,89,,,,0.55988764,1.37643056,7.70646458,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Static - 9 | The Fireside Bundle | Text Variation - 1 | LP : PDP",30.33,2743,8,,,,3.79125,0.29165148,11.0572366,https://www.thelogox.com/products/fireside-bundle,2026-03-02,2026-03-02
2026-03-02,"06.01.26 | B6.V3 | Forester Package | Text Variation - 1 | LP : Forester Package",0,1,,,,,,,0,https://www.thelogox.com/products/forester-package,2026-03-02,2026-03-02
2026-03-02,"Vid YT4 937590921720937",7.73,940,13,,,,0.59461538,1.38297872,8.22340426,https://www.thelogox.com/pages/multitool,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Static - 8 | CarryOX Gear Bag | Text Variation - 1 | LP : PDP",10.64,1057,6,,,,1.77333333,0.56764428,10.06622517,https://www.thelogox.com/products/carryox-gear-bag,2026-03-02,2026-03-02
2026-03-02,"25.02.26 | Video - 5 | LogOX_Hauler_podcast_revised | Text Variation - 1 | LP : PDP",18.52,3153,14,,,,1.32285714,0.44402157,5.87377101,https://www.thelogox.com/products/logox-carrying-tool,2026-03-02,2026-03-02
2026-03-02,"02.03.26 | Video -1 | WoodOX Sling | Text Variation - 1 | LP : Amazon LP",20.6,2034,43,,,,0.47906977,2.11406096,10.12782694,https://www.amazon.ca/LogOx-LOX-8141-Ultimate-Firewood-Kindling/dp/B07PNRLQ26?maas=%5B%E2%80%A6%5D036BBDA00191F27CF6DBB98EA3F4E92_afap_abs&ref_=aa_maas&tag=maas,2026-03-02,2026-03-02
2026-03-02,"02.03.26 | Video - 3 | WoodOX Sling | Text Variation - 1,2 | LP - Amazon LP",0.3,20,,,,,,,15,https://www.amazon.ca/LogOx-LOX-8141-Ultimate-Firewood-Kindling/dp/B07PNRLQ26?maas=%5B%E2%80%A6%5D036BBDA00191F27CF6DBB98EA3F4E92_afap_abs&ref_=aa_maas&tag=maas,2026-03-02,2026-03-02
2026-03-02,"02.03.26 | Video - 4 | WoodOX Sling | Text Variation - 1 | LP - Amazon LP",12.65,1292,11,,,,1.15,0.85139319,9.79102167,https://www.amazon.ca/LogOx-LOX-8141-Ultimate-Firewood-Kindling/dp/B07PNRLQ26?maas=%5B%E2%80%A6%5D036BBDA00191F27CF6DBB98EA3F4E92_afap_abs&ref_=aa_maas&tag=maas,2026-03-02,2026-03-02
2026-03-02,"02.03.26 | Video - 2 | WoodOX Sling | Text Variation - 1 | LP : Amazon LP",4.47,517,2,,,,2.235,0.3868472,8.64603482,https://www.amazon.ca/LogOx-LOX-8141-Ultimate-Firewood-Kindling/dp/B07PNRLQ26?maas=%5B%E2%80%A6%5D036BBDA00191F27CF6DBB98EA3F4E92_afap_abs&ref_=aa_maas&tag=maas,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Video - 4 | LogOX_Dan-D-Lift_1to1_revised | Text Variation - 1 | LP : PDP",20.22,2663,44,,,,0.45954545,1.65227187,7.59294029,https://www.thelogox.com/products/timberox-ddl,2026-03-02,2026-03-02
2026-03-02,"25.02.26 | Video - 1 | LogOX_Dan-D-Lift_video_revised | Text Variation - 1 | LP : PDP",4.5,973,12,,,,0.375,1.23329908,4.62487153,https://www.thelogox.com/products/timberox-ddl,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Video - 2 | LogOX_Hauler_video_revised | Text Variation - 1 | LP : PDP",3.68,589,6,,,,0.61333333,1.01867572,6.24787776,https://www.thelogox.com/products/logox-carrying-tool,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Static - 10 | CarryOX Gear Bag | Text Variation - 1 | LP : PDP",14.55,1326,19,,,,0.76578947,1.43288084,10.97285068,https://www.thelogox.com/products/carryox-gear-bag,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Static -1 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.27,28,,,,,,,9.64285714,https://www.thelogox.com/products/logox-3-in-1,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Static - 6 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",2.52,222,2,,,,1.26,0.9009009,11.35135135,https://www.thelogox.com/products/logox-3-in-1,2026-03-02,2026-03-02
2026-03-02,"25.02.26 | Video - 6 | LogOX_3-in-1tool_podcast_revised | Text Variation - 1 | LP : PDP",19.03,2476,17,,,,1.11941176,0.68659128,7.68578352,https://www.thelogox.com/products/logox-3-in-1,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Video - 3 | LogOX_3-in-1tool_video_revised | Text Variation - 1 | LP : PDP",16.49,3794,18,,,,0.91611111,0.47443332,4.34633632,https://www.thelogox.com/products/logox-3-in-1,2026-03-02,2026-03-02
2026-03-02,"25.02.26 |  Static - 3 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",53.34,5079,27,,,,1.97555556,0.53160071,10.50206734,https://www.thelogox.com/products/logox-3-in-1,2026-03-02,2026-03-02
2026-03-02,"25.02.26 | Static - 7 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",0.06,11,,,,,,,5.45454545,https://www.thelogox.com/products/logox-3-in-1,2026-03-02,2026-03-02
2026-03-02,"3-in-1 Forestry MultiTool Static",19.18,2591,16,,,,1.19875,0.61752219,7.40254728,https://www.thelogox.com/pages/multitool,2026-03-02,2026-03-02
